Date,Time,Host_name,Priority,Event_ID,Severity,Description
05/04/2022,08:51:11,10.0.2.101,SYSTEM.NOTICE,5447,Critical,A Windows Filtering Platform filter has been changed.
05/04/2022,08:51:11,10.0.2.101,SYSTEM.NOTICE,5447,Critical,A Windows Filtering Platform filter has been changed.
05/04/2022,08:51:11,10.0.2.101,SYSTEM.NOTICE,5447,Critical,A Windows Filtering Platform filter has been changed.
05/04/2022,08:51:12,10.0.2.101,SYSTEM.NOTICE,5447,Critical,A Windows Filtering Platform filter has been changed.
05/04/2022,08:51:12,10.0.2.101,SYSTEM.NOTICE,5447,Critical,A Windows Filtering Platform filter has been changed.
05/04/2022,08:51:12,10.0.2.101,SYSTEM.NOTICE,5447,Critical,A Windows Filtering Platform filter has been changed.
05/04/2022,08:51:12,10.0.2.101,SYSTEM.NOTICE,5447,Critical,A Windows Filtering Platform filter has been changed.
05/04/2022,08:51:12,10.0.2.101,SYSTEM.NOTICE,5447,Critical,A Windows Filtering Platform filter has been changed.
05/04/2022,08:51:12,10.0.2.101,SYSTEM.NOTICE,5447,Critical,A Windows Filtering Platform filter has been changed.
05/04/2022,08:51:12,10.0.2.101,SYSTEM.NOTICE,5447,Critical,A Windows Filtering Platform filter has been changed.
05/04/2022,08:51:12,10.0.2.101,SYSTEM.NOTICE,5447,Critical,A Windows Filtering Platform filter has been changed.
05/04/2022,08:51:12,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:12,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:12,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:12,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:12,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:13,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:13,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:13,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:13,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:13,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:13,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:13,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:13,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:13,10.0.2.101,SYSTEM.NOTICE,4673,Low,A privileged service was called.
05/04/2022,08:51:13,10.0.2.101,SYSTEM.NOTICE,4673,Low,A privileged service was called.
05/04/2022,08:51:14,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:14,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:14,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:14,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.NOTICE,4611,Low,A trusted logon process has been registered with the Local Security Authority.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.NOTICE,4673,Low,A privileged service was called.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:15,10.0.2.101,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:16,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:17,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:17,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:17,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:17,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:17,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:17,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:17,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:17,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:17,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:18,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:20,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:21,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:21,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:21,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:21,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:22,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:23,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:23,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:23,10.0.2.101,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:23,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4611,Low,A trusted logon process has been registered with the Local Security Authority.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4673,Low,A privileged service was called.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4776,Low,The domain controller attempted to validate the credentials for an account.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4624,Low,An account was successfully logged on.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4648,Critical,A logon was attempted using explicit credentials.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4672,Low,Special privileges assigned to new logon.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4689,Low,A process has exited.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4673,Low,A privileged service was called.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4985,Low,The state of a transaction has changed.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4985,Low,The state of a transaction has changed.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4985,Low,The state of a transaction has changed.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4985,Low,The state of a transaction has changed.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:24,10.0.2.100,SYSTEM.NOTICE,7001,Low,A user successfully logged in
05/04/2022,08:51:25,10.0.2.101,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:25,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:25,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:25,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:25,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:25,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:25,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:25,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:25,10.0.2.100,SYSTEM.NOTICE,4673,Low,A privileged service was called.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4673,Low,A privileged service was called.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4689,Low,A process has exited.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4689,Low,A process has exited.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,7036,Low ,Diagnostic service
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4689,Low,A process has exited.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4688,Low,A new process has been created.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,7036,Low ,Diagnostic service
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4689,Low,A process has exited.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4673,Low,A privileged service was called.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,4689,Low,A process has exited.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:27,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:29,10.0.2.101,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:29,10.0.2.101,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:29,10.0.2.101,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:29,10.0.2.101,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:29,10.0.2.101,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:29,10.0.2.101,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:29,10.0.2.101,SYSTEM.ERROR,5152,Critical,The Windows Filtering Platform blocked a packet.
05/04/2022,08:51:29,10.0.2.101,SYSTEM.ERROR,5157,Critical,The Windows Filtering Platform has blocked a connection.
05/04/2022,08:51:29,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:29,10.0.2.100,SYSTEM.NOTICE,4689,Low,A process has exited.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.NOTICE,4611,Low,A trusted logon process has been registered with the Local Security Authority.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.NOTICE,4673,Low,A privileged service was called.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.NOTICE,4776,Low,The domain controller attempted to validate the credentials for an account.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.NOTICE,4648,Critical,A logon was attempted using explicit credentials.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.NOTICE,4624,Low,An account was successfully logged on.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.NOTICE,4672,Low,Special privileges assigned to new logon.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.ERROR,4673,Low,A privileged service was called.
05/04/2022,08:51:31,10.0.2.101,SYSTEM.NOTICE,7001,Low,A user successfully logged in
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,5158,Low,The Windows Filtering Platform has permitted a bind to a local port.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4611,Low,A trusted logon process has been registered with the Local Security Authority.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4673,Low,A privileged service was called.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,5156,Low,The Windows Filtering Platform has allowed a connection.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4689,Low,A process has exited.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
05/04/2022,08:51:31,10.0.2.100,SYSTEM.NOTICE,4656,Low,A handle to an object was requested.
